term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
726-12-05,flap attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-05,مُوهِن عريض مسطح,"Schwenkklappen-Dämpfungsglied, n",flap attenuator,atenuador de compuerta,kääntölevyvaimennin,"affaiblisseur à lame, m",attenuatore a lama,フラップ減衰器,플랩 감쇠기,tłumik płetwowy,atenuador de comporta,klaffdämpare,铡刀式衰减器
726-12-06,guillotine attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-06,موهّن مقصلي,"Fallbeil-Dämpfungsglied, n",guillotine attenuator,atenuador de guillotina,giljotiinivaimennin,"affaiblisseur à guillotine, m",attenuatore a ghigliottina,ギロチン減衰器,단두대 감쇠기,tłumik gilotynowy,atenuador de guilhotina,giljotindämpare,刀式衰减器
726-12-07,disc attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-07,موهّن قرصي,"Scheiben-Dämpfungsglied, n",disc attenuator,atenuador de disco,epäkeskinen kiekkovaimennin,"affaiblisseur à disque, m",attenuatore a disco,ディスク減衰器,디스크 감쇠기,tłumik dyskowy,atenuador de disco,excenterdämpare,盘式衰减器
726-12-08,rotary vane attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-08,مُوهِن متقلب دوّار,"Drehscheiben-Dämpfungsglied, n",rotary vane attenuator,atenuador de lámina rotativa,kiertolevyvaimennin,"affaiblisseur à lame rotative, m",attenuatore a lama rotativa,回転翼形減衰器,회전 날개 감쇠기,tłumik obrotowy,atenuador de lâmina rotativa,vridskivdämpare,旋转式翼形衰减器
726-12-09,reactive attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-09,موهن تفاعلي,"reaktives Dämpfungsglied, n",reactive attenuator,atenuador reactivo,reaktiivinen vaimennin,"affaiblisseur réactif, m",attenuatore reattivo,リアクティブ減衰器,리액턴스형 감쇠기,tłumik reaktancyjny,atenuador reactivo,reaktiv dämpare,电抗式衰减器
726-12-10,cut-off attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-10,مُوهِن قطع,"Sperrbereichs-Dämpfungsglied, n",cut-off attenuator,atenuador infracorte,katkoaluevaimennin,"affaiblisseur à coupure, m",attenuatore sotto taglio,カットオフ減衰器,차단 감쇠기,tłumik nadkrytyczny,atenuador de corte,reaktiv vågledardämpare,截止衰减器
726-12-11,piston attenuator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-11,مُوهِن مكبس,"Kolben-Dämpfungsglied, n",piston attenuator,atenuador de pistón,mäntävaimennin,"affaiblisseur à piston, m",attenuatore a pistone,ピストン減衰器,피스톤 감쇠기,tłumik nadkrytyczny nastawny,atenuador de êmbolo,kolvdämpare,活塞式衰减器
726-12-12,residual attenuation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-12-12,توهين متبقي,"Grunddämpfung, f",residual attenuationresidual loss (deprecated),atenuación residual,jäännösvaimennus,"affaiblissement résiduel, m",attenuazione residua,残留減衰量,잔류 감쇠,tłumienie szczątkowe,atenuador residual,restdämpning,残余衰减
726-13-01,waveguide tuner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-01,ضابط دليل الموجة,"Hohlleiterabgleicher, m",waveguide tuner,sintonizador de guíaonda,aaltoputkiviritin,"régleur de guide d'ondes, m",adattatore di guida d'onda,導波管同調器,도파관 동조기,stroik falowodowy strojnik falowodowy,sintonizador de guia de ondas,anpassare,波导调节器
726-13-02,tuning screw,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-02,مسمار ضبط,"Abgleichschraube, fAbgleichstift, m",tuning screwtuning probe,sonda de sintonizacióntornillo de sintonización,viritinruuvivirityspuikko,"vis de réglage, fsonde de réglage, f",vite di adattamentosonda di adattamento,同調ねじ,동조 나사동조 탐침조율 탐침,wgłębnikkołek strojeniowy,parafuso de sintoniasonda de sintonia,pinnanpassare,调节螺钉调节探针
726-13-03,tuning slug,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-03,ساق ضبط,"Abgleichstempel, m",tuning slug,varilla de sintonización,virityspala,"tige de réglage, f",vite di regolazione,同調スラグ,동조 슬러그,wkładka strojeniowa,vareta de sintonia,anpassningsplugg,调节条
726-13-04,slug tuner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-04,ساق الضابط,"Stempel-Abgleicher, m",slug tuner,sintonizador deslizante,palaviritin,"manchon de réglage, m",manicotto di regolazione,スラグ同調器,슬러그 동조기,stroik wkładkowy,sintonizador de varetas,plugganpassare,条状调节器
726-13-05,slide screw tuner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-05,ضابط المسمار المنزلق,"Gleitstift-Abgleicher, m",slide screw tuner,tornillo de sintonización deslizante,siirtoruuviviritin,"vis d'accord mobile, f",vite di adattamento mobile,スライドねじ同調器,슬라이드 나사 동조기,stroik śrubowy przesuwny,sintonizador de corrediça,skjutbar pinnanpassare,滑动螺钉调节器
726-13-06,E-H tuner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-06,ضابط E-Н,"E-H-Abgleicher, m",E-H tuner,sintonizador E-H,E-H-viritin,"élément d'accord E-Н, m",elemento d'accordo E-H,E-H同調器,이-에이치 동조기,stroik E-H,sintonizador E-H,E-H-anpassare,E-H面调节器
726-13-07,matching section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-07,قطاع  توافق,"Anpassungsglied, n",matching section,sección de adaptación,sovituskappale,"tronçon d'adaptation, msection d'adaptation, f",tronco di adattamentosezione di adattamento,整合部,정합 구간,odcinek dopasowujący (linii przesyłowej),troço de adaptação,anpassningsstycke,匹配段
726-13-08,iris (in a waveguide),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-08,قوس (في دليل موجة),"Blende, <in einem Hohlleiter> f",iris (in a waveguide),iris (en una guíaonda),iiris,iris (de guide d'ondes) m,iride (di guida d'onda),アイリス,"조리개, <도파관>",przesłona (w falowodzie),íris (de guia de ondas),bländare,"膜片, <波导内的>"
726-13-09,resonant iris,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-09,قوس رنيني,"Resonanzblende, f",resonant irisresonant window,iris resonanteventana resonante,resonanssi-iirisresonanssi-ikkuna,"iris résonnant, mfenêtre résonnante, f",iride risonante,共振アイリス,공진 조리개공진 창,przesłona rezonansowa,íris ressonantejanela ressonante,resonansbländare,谐振膜片
726-13-10,waveguide window,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-10,نافذة دليل موجة,"Hohlleiterfenster, n",waveguide window,ventana de guíaonda,paineikkuna,fenêtre étanche (de guide d'ondes) f,apertura stagna,導波管窓,도파관 창,okno falowodowe,janela de guia de ondas,vågledarfönster,波导窗
726-13-11,waveguide post,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-11,حامل دليل موجية,"Hohlleiter-Stiftblende, f",waveguide post,varilla en una guíaonda,reaktanssipuikko,"tige dans un guide d'onde, f",vite in una guida d'onda,導波管ポスト,도파관 포스트,kołek falowodowy,vareta num guia de ondas,reaktanspinne,波导柱
726-13-12,stub tuner,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-12,ذراع  الضابط,"Abstimm-Stichleitung, f",stub tunerstub,ramarama de sintonización,stubiviritin,"bras de réactance, m",adattatore,スタブ同調器,정합 동조기스터브 동조기,sęk strojeniowy,ramo de sintoniaramo,stubbanpassare,短线调谐器短线
726-13-13,coupling loop,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-13,حلقة ربط,"Koppelschleife, f",coupling looploop (deprecated),anillo de acoplamiento,kytkentäsilmukka,"boucle de couplage, f",spina di accoppiamento,結合ループ,결합 루프,pętla sprzęgająca,anel de acoplamento,kopplingsslinga,耦合环
726-13-14,coupling aperture,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-14,فتحة ربط,"Koppelöffnung, fKoppelschlitz, mKoppelschlitz Koppelloch, n",coupling aperturecoupling slotcoupling hole,abertura de acoplamiento,kytkentäaukkokytkentärako,"ouverture de couplage, ffente de couplage, f",apertura di accoppiamentofenditura di accoppiamento,結合アパーチャ,결합 개구경결합 슬롯결합 구멍,otwór sprzęgający szczelina sprzęgająca,abertura de acoplamento,kopplingshål,耦合口
726-13-15,(coupling) probe,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-15,مجس (ربط),"Koppelsonde, f",(coupling) probe,sonda (de acoplamiento),kytkentäpuikko,"sonde (de couplage), f",sonda (di accoppiamento),(結合)プローブ,결합 탐침,sonda sprzęgająca sonda,sonda (de acoplamento),kopplingspinne,耦合探针
726-13-16,choke,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-13-16,ملف خانق,"Drossel, f",choke,choque,kuristin,"piège, m",dispositivo di blocco,チョーク,초오크,dławik,bloqueio,vågspärr,扼流器
726-14-01,coupling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-01,رابط,"Koppler, m",coupling,acoplamiento,kytkin,"couplage, m",accoppiamento,結合,결합,sprzężenie sprzęgacz,acoplamento,kopplingselement,耦合
726-14-02,directional coupler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-02,رابط اتجاهي,"Richtkoppler, m",directional coupler,acoplador direccional,suuntakytkin,"coupleur directif, m",accoppiatore direzionale,方向性結合器,방향성 결합기,sprzęgacz kierunkowy,acoplamento direccional,riktkopplare,定向耦合器
726-14-03,directivity (of a directional coupler),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-03,اتجاهية (لرابط اتجاهي),"Richtverhältnis, <eines Richtkopplers> n",directivity (of a directional coupler),directividad (de un acoplador direccional),suuntaavuus,facteur de découplage (d'un coupleur directif) mfacteur de directivité (d'un coupleur directif) m,fattore di disaccoppiamento (di un accoppiatore direzionale)fattore di direttività (di un accoppiatore direzionale),指向性,"방향성, <방향성 결합기>",kierunkowość (sprzęgacza),direccionalidade (de um acoplador direccional)factor de desacoplamento,direktivitet,"方向性, <定向耦合器的>"
726-14-04,hybrid junction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-04,وصلة هجينة,"Hybridverzweigung, f",hybrid junction,unión híbrida,hybridiliitos,"jonction hybride, f",giunzione ibrida,ハイブリッド結合,혼성 접합,sprzęgacz hybrydowy,junção híbrida,hybridgrening,混合接头
726-14-05,hybrid T,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-05,وصلة هجينة T,"Hybrid-T-Verzweigung, fE-H-Verzweigung, f",hybrid TE-Н tee,T híbridaT plano E-H,E-H-T-liitoshybridi-T,"Té hybride, mté plan E-Н, m",T ibridoT piano E-H,ハイブリッドT,혼성 티E-H 접속,rozgałęzienie T podwójne rozgałęźnik szeregowo-równoległy,T híbridoT plano E-H,differentialgrening,混合T型接头E-Н三通
726-14-06,magic T,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-06,وصلة سحرية T,"magisches T, n",magic T,T mágica,taika-T,"Té magique, m",T magico,マジックT,매직 티,sprzęgacz magiczne T T magiczne  magiczne T,T mágico,magiskt T,魔幻T型接头魔T
726-14-07,hybrid ring,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-07,حلقة هجينة,"Ringkoppler, mHybridringkoppler, m",hybrid ringrat race,anillo híbrido,rengashybridi,"anneau hybride, m",anello ibrido,ハイブリッドリング,혼성 링쳇바퀴,sprzęgacz pierścieniowy,anel híbrido,delningsring,混合环
726-14-08,quadrature hybrid,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-08,وصلة هجينة رباعية,"90°-Richtkoppler, m",quadrature hybrid,unión híbrida en cuadratura,kvadratuurihybridi,"jonction à quadrature, f",giunzione in quadratura,直交ハイブリッド,직각 혼성직교 혼성,hybryd kwadraturowy,junção (híbrida) em quadratura,kvadraturgrening,90°混合接头
726-14-09,three dB coupler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-09,رابط بثلاثة ديسيبل,"3-dB-Richtkoppler, m",three dB coupler3 dB coupler,acoplador de 3 dB,dB-suuntakytkin,"coupleur à 3 dB, m",accoppiatore a 3 dB,3dB結合器,삼 데시벨 결합기,sprzęgacz 3 dB,acoplador de 3 dB,3 dB-kopplare,三分贝耦合器
726-14-10,short slot coupler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-10,رابط بحز قصير,"Kurzschlitz-Richtkoppler, mRiblet-Koppler, m",short slot couplerRiblet coupler,acoplador de ranura cortaacoplador Riblet,Ribletin suuntakytkin,"coupleur à fente courte, mcoupleur Riblet, m",accoppiatore a fenditura cortaaccoppiatore Riblet,ショートスロット結合器,단락 슬롯 결합기,sprzęgacz o krótkiej szczelinie,acoplador de fenda curtaacoplador Riblet,kortslitskopplare,短开槽耦合器
726-14-11,Bethe hole coupler,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-14-11,رابط ثقب بيث,"Bethe-Lochkoppler, m",Bethe hole coupler,acoplador de Bethe,Bethen suuntakytkin,"coupleur de Bethe, m",accoppiatore di Bethe,ベーテ式ホール結合器,베테구멍 결합기,sprzęgacz Bethego,acoplador de Bethe,,贝塞孔耦合器
726-15-01,mode converter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-01,مُغيِّر نمط,"Modenwandler, m",mode convertermode changer (deprecated)mode transformer (deprecated),convertidor de modos,aaltomuodon muunnin,"convertisseur de mode, m",convertitore di modo,モード変換器,모드 변환기,przekształtnik rodzaju pola przekształtnik rodzaju fali elektromagnetycznej,conversor de modo,modomvandlare,模变换器
726-15-02,mode filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-02,مرشح نمط,"Modenfilter, m",mode filter,filtro de modos,aaltomuodon suodatin,"filtre de mode, m",filtro di modo,モードフィルタ,모드 여파기모드 필터,filtr rodzaju fali,filtro de modo,modfilter,滤模器
726-15-03,resonant mode filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-03,مرشح نمط رنيني,"Resonanz-Modenfilter, m",resonant mode filter,filtro de modos por resonancia,aaltomuodon resonanssisuodatin,"filtre de mode à résonance, m",filtro di modo a risonanza,共振モード フィルタ,공진 모드 필터,filtr rezonansowy rodzaju fali,filtro de modo por ressonância,modfilter av resonanstyp,谐振滤模器
726-15-04,reflection mode filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-04,مرشح نمط انعكاسي,"Reflexions-Modenfilter, m",reflection mode filter,filtro de modos por reflexión,aaltomuodon heijastussuodatin,"filtre de mode à réflexion, m",filtro di modo a riflessione,反射モードフィルタ,반사 모드 필터,filtr odbiciowy rodzaju fali,filtro de modo por reflexão,modfilter av reflexionstyp,反射滤模器
726-15-05,echo box,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-05,صندوق صدى,"Echogerät, n",echo box,caja de eco,kaikuontelo,"boite à écho, f",scatola ad eco,エコー箱,반향 상자,rezonator echa,caixa de eco,ekobox,回波箱
726-15-06,detector mount,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-06,حامل الكاشف,"Detektormesskopf, m",detector mount,montaje detector,ilmaisinpää,"montage détecteur, m",montaggio rivelatore,検波器マウント,검출기 장착,głowica detekcyjna,montagem detectora,detektorhållare,检波座
726-15-07,crystal mixer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-07,مازج بلوري,"Diodenmischer, m",crystal mixer,mezclador de diodos,kidesekoitin,mélangeur à diodes (semi-conductrices) m,mescolatore a diodi (semiconduttori),クリスタルミクサ,결정 혼합기수정 혼합기,mieszacz diodowy,misturador de díodos,kristallblandare,晶体混频器
726-15-08,balanced mixer (in a waveguide),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-08,مازج متزن (في دليل موجة),"Gegentakt-Mischer, <in einem Hohlleiter> m",balanced mixer (in a waveguide),mezclador equilibrado (en una guíaonda),balansoitu sekoitin,"mélangeur équilibré, m",mescolatore equilibrato,平衡ミクサ,"평형 혼합기, <도파관>",mieszacz zrównoważony (w falowodzie),misturador equilibrado,balanserad blandare,"平衡混频器, <波导中的>"
726-15-09,phase changer (in a transmission line),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-09,مُغير طور (في خط نقل),"Phasenschieber, <in einer Übertragungsleitung> m",phase changer (in a transmission line)phase shifter (in a transmission line),desfasador (en una línea de transmisión),vaiheensiirrin,déphaseur (dans une ligne de transmission) m,sfasatore (in una linea di trasmissione),位相変換器,"상 변환기, <전송선로>",przesuwnik fazy (w linii przesyłowej),desfasador (numa linha de transmissão),fasändrare,"相位变换器, <传输线中的>移相器, <传输线中的>"
726-15-10,rotary phase changer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-10,مُغير طور دوّار,"Dreh-Phasenschieber, m",rotary phase changerrotary phase shifter,desfasador rotativo,kierrettävä vaiheensiirrin,"déphaseur tournant, mdéphaseur rotatif, m",sfasatore rotativo,回転式位相変換器,회전 위상 변환기,przesuwnik fazy obrotowy,desfasador rotativo,vridskivfasändrare,旋转式相位变换器旋转式移相器
726-15-11,half-wave plate (in a waveguide),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-11,صفيحة نصف موجة (في دليل موجة),"1/2-Platte, <in einem Hohlleiter> f",half-wave plate (in a waveguide),placa en media onda (en una guíaonda),puoliaaltolevy,plaque demi-onde (dans une guide d'ondes) f,placca mezz'onda (in una guida d'onda),2分の1波長板,"반파장판, <도파관>",wkładka półfalowa (w falowodzie),placa de meia onda (num guia de ondas),halvvågsplatta,"半波板, <波导中的>"
726-15-12,quarter-wave plate (in a waveguide),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-12,صفيحة ربع موجة (في دليل موجة),"1/4-Platte, <in einem Hohlleiter> f",quarter-wave plate (in a waveguide),placa en cuarto de onda (en una guíaonda),neljännesaaltolevy,plaque quart d'onde (dans une guide d'ondes) f,placca quarto d'onda (in una guida d'onda),4分の1波長板,"사분 파장판, <도파관>",wkładka ćwierćfalowa (w falowodzie),plano quarto de onda (num guia de ondas),kvartvågsplatta,"四分之一波长板, <波导中的>"
726-15-13,duplexer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-13,مازج إرسال - استقبال,"Sende-Empfangs-Weiche, f",duplexer,duplexor,duplekseri,"duplexeur émission-réception, m",duplicatore emissione-ricezione,デュプレクサ,송수신 전환기,układ NO układ nadawanie-odbiór,duplicador (emissão-recepção),duplexer,双工器
726-15-14,T-B cell,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-14,خلية معيقة للارسال,"TB-Zelle, fSendersperrzelle, f",T-B celltransmitter blocker cell,célula T-B,T-B-pesä,"verrou d'émetteur, m",cella T-Bblocco di emettitore,T-Bセル,티-비 전지전송기 차단 전지,lampa pre-NOlampa członu wstępnego układu NO,célula T-Bcélula de bloqueio de emissor,sändarblockerare,发射机阻断盒T-B盒
726-15-15,T-R cell,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-15,خلية إرسال - استقبال,"TR-Zelle, fEmpfängersperrzelle, f",T-R celltransmit-receive cell,célula T-R,vaihtopesäT-R-pesä,"verrou de récepteur, m",cella T-Rblocco di ricevitore,T-Rセル,티-아르 전지송수신 전지,lampa NO lampa układu nadawanie-odbiór,célula T-Rcélula de bloqueio de receptor,mottagarskyddare,发射接收盒T-R 盒
726-15-16,T-R switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-16,مفتاح تبديل إرسال - استقبال,"TR-Schalter, mSende-Empfangs-Schalter, m",T-R switchtransmit-receive switchradar duplexer,conmutador T-Rduplexor de radar,T-R-kytkin,"duplexeur automatique, m",duplicatore automatico,T-Rスイッチ,티-아르 스위치송수신 스위치레이더 송수신 전환기,przełącznik NO,duplicador automático,SM-växlare,发射接收开关T-R开关雷达双工器
726-15-17,anti T-R cell,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-17,خلية مضاد إرسال - استقبال,"Anti-T-R-Zelle, f",anti T-R cell,célula anti T-R,anti-T-R-pesä,"verrou émission-réception, m",cella anti T-Rblocco emettitore-ricevitore,ATR セル,반 티-아르 전지,lampa ANO lampa odcinająca układu NO,célula anti-T-Rcélula de bloqueio de emissor-receptor,,发射接收去耦器
726-15-18,waveguide switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-18,مُفتاح تبديل دليل موجة,"Hohlleiterschalter, m",waveguide switch,conmutador (de guíaonda),aaltoputkikytkin,commutateur (de guide d'ondes) m,commutatore (di guida d'onda),導波管スイッチ,도파관 전환기,przełącznik falowodowy,comutador (de guia de ondas),vågledaromkopplare,波导开关
726-15-19,ring-switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-19,مفتاح تبديل حلقي,"Resonanz-Ringschalter, m",ring-switch,conmutador de anillo,rengaskytkin,"commutateur à anneau, m",commutatore ad anello,リングスイッチ,링 스위치,przełącznik pierścieniowy,comutador de anel,vågledaromkopplare med resonansring(ar),环形开关
726-15-20,squeeze section,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-20,قطاع عصر,"Quetschleitung, f",squeeze section,sección ajustable,levennyskappale,"tronçon (de largeur) réglаblе, m",tronco di larghezza regolabile,絞り区間,스퀴즈 구간,odcinek nastawny (falowodu),troço (de largura) ajustável,tvärsnittsändrare,压缩波导段
726-15-21,line stretcher,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-21,مُمدِّد خط,"Ausziehleitung, fPosaune, f",line stretcher,extensor de linea,pidennyskappale,"extenseur de ligne, m",estensore di linea,線路の物理長調整区間,선로 길이조정구간선로 스트레처,linia przesyłowa o zmiennej długości fizycznej   linia o zmiennej długości fizycznej,extensor de linha,längdändrare,线路拉伸器
726-15-22,line lengthener,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-22,مُطوِّل خط,"Leitungsverlängerer, m",line lengthener,extensor eléctrico de línea,sähköinen pidennyskappale,"extenseur électrique de ligne, m",estensore elettrico di linea,線路の電気長調整器,선로 변경기,linia przesyłowa o zmiennej długości elektrycznej linia o zmiennej długości elektrycznej,extensor eléctrico de linha,ledningsförlängare,线路电长度变换器
726-15-23,waveguide filter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-23,مُرشح دليل موجة,"Hohlleiterfilter, m",waveguide filter,filtro de guíaonda,aaltoputkisuodatin,"filtre de guide d'ondes, m",filtro in guida d'onda,導波管フィルタ,도파관 필터,filtr falowodowy,filtro de guia de ondas,vågledarfilter,波导滤波器
726-15-24,delay line,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-24,خط تعويق,"Verzögerungsleitung, f",delay line,línea de retardo,viivästysjohto,"ligne de retard, fligne à retard, f",linea di ritardo,遅延線,지연선,linia opóźniająca,linha de atraso,fördröjningsledning,延时线
726-15-25,power divider,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-25,مجزىء القدرة,"Leistungsteiler, m",power dividerpower splitter,divisor de potencia,tehonjaotin,"répartiteur de puissance, mdiviseur de puissance, m",divisore di potenza,電力分配器出力分割器,전력 분배기,"rozdzielnik mocy, m",divisor de potência,effektdelare,功率分配器
726-15-26,rotary joint,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-26,وصلة دوّارة,"Drehverbindung, f",rotary jointrotating joint,junta rotativa,kiertoliitoskiertyvä liitos,"raccord tournant, mjoint tournant (terme déconseillé) m",giunto rotante,回転結合,회전 접합,złącze obrotowe,união rotativa,roterskarv,旋转关节
726-15-27,bead (in a coaxial line),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-27,كرية (في خط محوري),"Stützscheibe, <in einer Koaxialleitung> f",bead (in a coaxial line),arandela dieléctrica (en una línea coaxial),koaksiaalijohdon tukilevy,"rondelle diélectrique, fperle (de ligne coaxiale) f",rondella dielettrica (in linea coassiale),(同軸線路の)支持絶縁物,"비드, <동축선>지지절연물, <동축선>",podpora dielektryczna (w linii współosiowej),anilha dieléctrica,stödbricka,"垫珠, <同轴线>"
726-15-28,artificial dielectric,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-15-28,عزل صناعي,"künstliches Dielektrikum, n",artificial dielectric,dieléctrico artificial,keinotekoinen dielektrinen aine,"diélectrique artificiel, m",dielettrico artificiale,人工誘電体,인공 유전체,"dielektryk sztuczny, mdielektryk kompozycyjny, m",dieléctrico artificial,artificiellt dielektrikum,人工介质
726-16-01,gyromagnetic effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-01,تأثير المغناطيسية الدوّارة,"gyromagnetischer Effekt, m",gyromagnetic effect,efecto giromagnético,gyromagneettinen ilmiö,"effet gyromagnétique, m",effetto giromagnetico,磁気回転効果,자기회전 효과자이로 자기 효과,zjawisko giromagnetyczne,efeito giromagnético,gyromagnetiska effekten,旋磁效应
726-16-02,gyromagnetic medium,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-02,وسط مغناطيسى دوّار,"gyromagnetisches Medium, n",gyromagnetic medium,medio giromagnético,gyromagneettinen väline,"milieu gyromagnétique, m",mezzo giromagnetico,磁気回転媒体,자기회전 매체,środowisko giromagnetyczne,meio giromagnético,gyromagnetiskt medium,旋磁媒质
726-16-03,gyromagnetic material,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-03,مادة مغناطيسية دوّارة,"gyromagnetisches Material, n",gyromagnetic material,material giromagnético,gyromagneettinen materiaali,"substance gyromagnétique, f",sostanza giromagnetica,磁気回転材料,자기회전 재료,materiał giromagnetyczny,material giromagnético,gyromagnetiskt material,旋磁材料
726-16-04,Faraday effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-04,ظاهرة فاراداي,"Faraday-Effekt, mFaraday-Rotation, f",Faraday effectFaraday rotation,efecto Faradayrotación de Faraday,Faraday-ilmiöFaraday-kierto,"effet Faraday, mpolarisation rotatoire magnétique, f",effetto Faradaypolarizzazione rotativa magnetica,ファラデー効果,패러데이효과,zjawisko Faraday'a rotacja Faraday'a,efeito de Faraday,Faraday-effekten,法拉弟效应法拉弟旋转
726-16-05,gyromagnetic ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-05,نسبة المغناطيسة الدوّارة,"gyromagnetisches Verhältnis, n",gyromagnetic ratio,g (símbolo)relación giromagnética,gyromagneettinen suhde,"rapport gyromagnétique, m",rapporto giromagnetico,磁気回転比,자기회전비,stosunek giromagnetyczny współczynnik giromagnetyczny,relação giromagnética,gyromagnetiska kvoten,旋磁化
726-16-06,gyromagnetic resonance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-06,رنين المغناطيسية الدوّارة,"gyromagnetische Resonanz, f",gyromagnetic resonance,resonancia giromagnética,gyromagneettinen resonanssi,"résonance gyromagnétique, f",risonanza giromagnetica,磁気回転共振,자기회전 공진,rezonans giromagnetyczny,ressonância giromagnética,gyromagnetisk resonans,旋磁谐振
726-16-07,field displacement,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=726-16-07,ازاحة مجال,"Feldverschiebung, f",field displacement,desplazamiento del campo,kentän siirros,"déplacement de champ, m",deflessione di campo,電界変位(形),전계 변위,przemieszczenie pola,deslocamento de campo,fältändring,场移
