term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sv,zh
881-05-34,anode (of an X-ray tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-34,مصعد (في انبوب اشعة´),,anode (of an X-ray tube),ánodo (de un tubo de rayos X),anode (d'un tube radiogène) f,anodo,陽極,"양극, <엑스선관>",anoda (lampy rentgenowskiej),ânodo (de um tubo de raios X),anod,"阳极, <X射线管的>"
881-05-35,cathode (of an X-ray tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-35,مهبط (في انبوب اشعة´),,cathode (of an X-ray tube),cátodo (de un tubo de rayos X),cathode (d'un tube radiogène) f,catodo,陰極,"음극, 엑스선관",katoda (lampy rentgenowskiej),cátodo (de um tubo de raios X),katod,"阴极, <X射线管的>"
881-05-36,focusing cup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-36,تَركيز قدحى,,focusing cup,pieza de focalización,"pièce de focalisation, f",coppa di focalizzazione,焦点カップ,초점 컵,cylinder ogniskujący,peça de focagem,fokuseringskåpa,聚焦罩
881-05-37,grid (of an X-ray tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-37,شبكة (أنبوب أشعة سينيةِ),,grid (of an X-ray tube),rejilla (de un tubo de rayos X),grille (d'un tube radiogène) f,griglia,グリッド,"그리드, <엑스선관>격자판, <엑스선관>",siatka (lampy rentgenowskiej),grelha (de um tubo de raios X),galler,"栅极, <X射线管的>"
881-05-38,target angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-38,زاوية الهدف,,target angleanode angle,ángulo del blanco,"pente de l'anode, f",angolo anodico,ターゲット角,표적각대상각,kąt anody,ângulo de ânodo,anodvinkel,靶角阳极角
881-05-39,target (of an X-ray tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-39,هدف (أنبوب أشعة سينيةِ),,target (of an X-ray tube),blanco (de un tubo de rayos X),cible (d'un tube radiogène) f,anticatodo,ターゲット標的,"대상, <엑스선관>표적, <엑스선관>",tarcza (lampy rentgenowskiej),alvo (de um tubo de raios X),träffyta,"靶, <X射线管的>"
881-05-40,reflection target (of X-ray tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-40,هدف الانعكاس(في انبوب اشعة´),,reflection target (of X-ray tube),blanco de reflexión (de un tubo de rayos X),cible de réflexion (d'un tube radiogène) f,anticatodo a riflessione,反射ターゲット,"반사 표적, 엑스선관반사 대상, 엑스선관",anoda typu odbiciowego (lampy rentgenowskiej),alvo de reflexão (de um tubo de raios X),reflektionsfokus,"反射靶, <X射线管的>"
881-05-41,transmission target (of X-ray tube),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-41,هدف الارسال(في انبوب اشعة´),,transmission target (of X-ray tube),blanco de transmisión (de un tubo de rayos X),cible de transmission (d'un tube radiogène) f,anticatodo a trasmissione,伝送ターゲット,"전송 대상, 엑스선관",anoda typu transmisyjnego (lampy rentgenowskiej),alvo de transmissão (de um tubo de raios X),transmissionsfokus,"透射靶, <X射线管的>"
881-05-42,focal spot,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-42,بقعة بؤرية,,focal spot,foco electrónico,"foyer électronique, m",macchia focale,焦点,초점,ognisko elektryczne,ponto focal electrónico,brännfläck  fokus,焦点
881-05-43,focal track,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-43,مسار بؤري,,focal track,pista focal,"foyer thermique, m",pista focale,焦点軌道,초점궤도,ognisko termiczne,traço focal,fokusbana,焦点轨迹
881-05-44,effective focal spot,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-44,بقعة بؤرية فعّالة,,effective focal spot,foco efectivo,"foyer (optique), m",macchia focale effettiva,実効焦点,실효초점,ognisko optyczne,ponto focal efectivo,effektivt fokus,有效焦点
881-05-45,X-ray tube voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-45,جهد أنبوب أشعة سينيةِ X,,X-ray tube voltage,potencial de aceleración de un tubo de rayos X,"potentiel d'accélération d'un tube radiogène, m",alta tensione,管電圧,엑스선관 전압,napięcie na lampie rentgenowskiej,potencial de aceleração de um tubo de raios X,rörspänl}ing,X射线管电压
881-05-46,saturation voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-46,جهد التشبع,,saturation voltage,tensión de saturación,"tension de saturation, f",tensione di saturazione,飽和電圧,포화전압,napięcie nasycenia,tensão de saturação,mättnadsspänning,饱和电压
881-05-47,X-ray tube current,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-47,تيار أنبوب أشعة سينيةِ X,,X-ray tube current,corriente en un tubo de rayos X,"courant dans un tube radiogène, m",corrente nel tubo radiogeno,X 線管電流,엑스선관 전류,prąd lampy rentgenowskiej,corrente num tubo de raios X,rörström,X射线管电流
881-05-48,saturation current,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-48,تيار التشبع,,saturation current,corriente de saturación,"courant de saturation, m",corrente di saturazione,飽和電流,포화 전류,prąd nasycenia,corrente de saturação,mättnadsström,饱和电流
881-05-49,self-rectifying (X-ray) tube,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-49,انبوب أشعة سينية X ذاتى التقويم,,self-rectifying (X-ray) tube,tubo autorrectificador,"tube autoredresseur, m",tubo (radiogeno) autoraddrizzante,自己補正（X線）管,자기정류형 엑스선 관,lampa rentgenowska samoprostująca,tubo auto-rectificador,självlikriktande rör,自整流X射线管
881-05-50,inverse voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-50,جهد عكسى,,inverse voltage,diferencia de potencial inversa,"différence de potentiel inverse, f",tensione inversa,逆電圧,역전압,napięcie zwrotne,tensão inversadiferença de potencial inversa (desaconselhado),backspänning,反向电压
881-05-51,percentage ripple,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-51,نسبة مئوية للتموج,,percentage ripple,porcentaje de ondulación,"taux d'oscillation, m",ondulazione percentuale,リプル百分率,맥동 백분율리플 백분율,wartość procentowa tętnień napięcia,ondulação percentual,relativ vågighet (i procent),波纹率
881-05-52,equivalent constant voltage,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-05-52,جهد ثابت مكافئ,,equivalent constant voltage,tensión constante equivalente,"potentiel constant équivalent, m",tensione costante equivalente,等価定数電圧,등가 정전압,równoważne napięcie stałe,tensão constante equivalente,ekvivalent likspänning,等效恒压
881-06-01,radioactive material,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-01,مادة مشعة,,radioactive material,material radiactivo,"matériau radiocatif, m",materiale radioattivo,放射性物質,방사성 물질,materiał radioaktywny,material radioactivo,radioaktivt material,放射性物质
881-06-02,radioactive source,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-02,مصدر مشع,,radioactive source,fuente radiactiva,"source radioactive, f",sorgente radioattiva,放射線源,방사성선원방사능원,źródło radioaktywne,fonte radioactiva,radioaktivt preparat  strålkälla,放射源
881-06-03,sealed radioactive source,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-03,مصدر مشع محكم السداد,,sealed radioactive source,fuente radiactiva encapsulada,"source (radioactive) scellée, f",sorgente radioattiva sigillata,密封線源,밀봉 방사선선원밀봉 방사능원,źródło radioaktywne szczelne,fonte (radioactiva) selada,förseglad strålkälla,密封放射源
881-06-04,closed radioactive source,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-04,مصدر مشع مغلق,,closed radioactive source,fuente radiactiva cerrada,"source radioactive scellée, f",sorgente radioattiva chiusa,封入線源,봉입 방사선선원봉입 방사능원,źródło radioaktywne zamknięte,fonte radioactiva fechada,sluten strålkälla,封闭型放射源
881-06-05,standard radioactive source,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-05,مصدر مُشعّ قياسي,,standard radioactive source,fuente radiactiva de referenciafuente radiactiva patrón,"source radioactive de référence, f",sorgente radioattiva standard,標準線源,표준 방사선 선원표준 방사능원,źródło radioaktywne wzorcowe,fonte radioactiva de referência,standardstrålkälla,标准放射源
881-06-06,standard radioactive solution,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-06,محلول مشع قياسى,,standard radioactive solution,solución radiactiva de referenciasolución radiactiva patrón,"solution radioactive de référence, f",soluzione radioattiva standard,標準線源溶液,표준 방사선 용액표준 방사능 용액,roztwór radioaktywny wzorcowy,solução radioactiva de referência,radioaktiv standardlösning,标准放射溶液
881-06-07,radioactive aerosol,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-07,بخاخ ذو نشاط إشعاعي,,radioactive aerosol,aerosol radiactivo,"aérosol radioactif, m",aerosol radioattivo,放射性エアロゾル,방사성 에어로졸,aerosol radioaktywny,aerossol de referência,radioaktiv aerosol,放射性气溶胶
881-06-08,"emitter (α, β, γ, etc.)",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-08,باعث (ألفا ، بيتا ، جاما ، إلخ),,"emitter (α, β, γ, etc.)","emisor (α, β, γ, etc.)","émetteur (α, β, γ, etc.) m",emettitore,エミッタ,"방사체, <<i>α</i>, <i>β</i>, <i>γ</i>, 등>에미터, <<i>α</i>, <i>β</i>, <i>γ</i>, 등>","emiter (α, β, γ itd. )",emissor (alfa)emissor (beta)emissor (gama),strålare,发射器
881-06-09,implant (radioactive),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-09,زرع (مُشعّ),,implant (radioactive),implante (radiactivo),implant (radioactif) m,infissione,インプラント,"이식물, 방사성주입물, 방사성",implantant radioaktywny implantant,implante (radioactivo),implantat,"植入体, <放射性>"
881-06-10,planar implant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-10,زرع مستوى,,planar implant,implante en superficie,"implant en surface, m",infissione planare,平面刺入照射,평면 주입물평면 삽입 조사,implantant płaski,implante em superfície,ytimplantat,平面植入
881-06-11,volume implant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-11,زرع حجمى,,volume implant,implante en voIumen,"implant en volume, m",infissione volumetrica,立体刺入,입체 주입입체 주입조사,implantant objętościowy,implante em volume,volymimplantat,容积植入
881-06-12,needle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-12,إبرة,,needle,aguja,"aiguille, f",ago,針,바늘침,implantant cylindryczny,agulha,nål,针
881-06-13,applicator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-13,مطبق,,applicator,aplicador,"applicateur, m",applicatore,塗布器,도포기살포기,aplikator,aplicador,applikator,施源器
881-06-14,tracer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-14,مقتفي الأثر,,tracer,trazador,"traceur, m",tracciante,トレーサー追跡子,추적자트레이서,znacznik,traçador,spårarespårningsämne,示踪剂
881-06-15,radioactive tracer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-15,مقتفي نشاط إشعاعي,,radioactive tracer,trazador radiactivo,"traceur radioactif, mindicateur radioactif, m",tracciante radioattivo,放射性トレーサー,방사성 추적자,znacznik radioaktywny,traçador radioactivo,radioaktiv spårare,放射性示踪剂
881-06-16,labelled,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-16,مرقم,,labelledtagged,marcado,"marqué, adj",marcato,ラベル付き,표지라벨태그,znacznik molekularny,marcado,märkt,标记的
881-06-17,carrier,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=881-06-17,حامل,,carrier,portador,"entraîneur, m",carrier,担体,반송자매개체,nośnik,portador,bärare,载体
